Timestamp,,,,,,,,
3/12/2023 14:58:53,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],,Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],
3/12/2023 14:59:45,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 15:05:55,Amicus [Adastra],,Carl [Echo],,Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 15:12:52,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 15:15:36,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Dave [Password],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 15:24:28,Amicus [Adastra],Jayce [Socially Awkward],Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 15:24:50,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 15:37:40,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 15:47:11,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 15:54:26,Amicus [Adastra],Jayce [Socially Awkward],Carl [Echo],Dave [Password],Cooper [Remember The Flowers],,Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 16:05:13,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
